Average of Concentration,Column Labels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Row Labels,"1,2,4-Triazole",1-Naphthol,"2,4-D","2,4-dimethylphenyl formamide (2,4-DMPF)","2,6-dichlorobenzamide","2,6-DIPN",3-Hydroxycarbofuran,4-Hydroxydiphenylamine,5-Hydroxythiabendazole,Abamectin,Acephate,Acequinocyl,Acetamiprid,Acetochlor,Acibenzolar S methyl,Afidopyropen ,Alachlor,Aldicarb,Aldicarb sulfone,Aldicarb sulfoxide,Aldrin,Allethrin,Ametoctradin,Ametryn,Aminomethylphosphonic acid (AMPA),Anilazine,Asulam,Atrazine,Azadirachtin A,Azadirachtin B,Azinphos methyl,Azinphos methyl oxygen analog,Azoxystrobin,Benalaxyl,Bendiocarb,Benomyl,Bensulide,Bensulide oxygen analog,Benzovindiflupyr,BHC alpha,BHC beta,BHC delta,Bifenazate,Bifenthrin,Bitertanol,Boscalid,Bromacil,Bupirimate,Buprofezin,Captan,Carbaryl,Carbendazim (MBC),Carbofuran,Carboxin,Carfentrazone ethyl,Chlorantraniliprole,Chlordane cis,Chlordane trans,Chlordanes Total,Chlorfenapyr,Chlorothalonil,Chlorpropham,Chlorpyrifos,Chlorpyrifos methyl,Chlorpyrifos oxygen analog,Clethodim,Clethodim sulfone,Clethodim sulfoxide,Clodinafop propargyl,Clofentezine,Clomazone,Clopyralid,Clothianidin,Coumaphos,Cyanazine,Cyantraniliprole,Cyazofamid,Cyclaniliprole,Cycloate,Cyflufenamid,Cyflumetofen,Cyfluthrin,"Cyhalothrin, Lambda","Cyhalothrin, Lambda epimer R157836","Cyhalothrin, Total (Cyhalothrin-L + R157836 epimer)",Cymoxanil,Cypermethrin,Cyphenothrin,Cyproconazole,Cyprodinil,Cyromazine,DCPA,DDD (TDE),"DDD o,p'","DDD p,p'",DDE,"DDE o,p'","DDE p,p'",DDT,"DDT o,p'","DDT p,p'",DEF (Tribufos),Deltamethrin  (includes parent Tralomethrin),Demeton-S sulfone,Desethyl atrazine,Desmedipham,Diazinon,Diazinon oxygen analog,Dichlobenil,Dichlorvos (DDVP),Diclofop methyl,Dicloran,"Dicofol o,p'","Dicofol p,p'",Dicofol Total,Dicrotophos,Dieldrin,Difenoconazole,Diflubenzuron,Diflufenzopyr,Dimethenamid,Dimethoate,Dimethomorph,Dinotefuran,Diphenamid,Diphenylamine (DPA),Disulfoton,Disulfoton oxygen analog,Disulfoton sulfone,Disulfoton sulfone oxygen analog,Disulfoton sulfoxide,Disulfoton sulfoxide oxygen analog,Diuron,Dodine,Doramectin,Emamectin benzoate,Endosulfan I,Endosulfan II,Endosulfan sulfate,Endosulfans Total,Endrin,Epoxiconazole,EPTC,Esfenvalerate,Esfenvalerate+Fenvalerate Total,Ethaboxam,Ethalfluralin,Ethephon,Ethion,Ethion mono oxon,Ethofumesate,Ethoprop,Ethoxyquin,Etofenprox,Etoxazole,Etridiazole,Famoxadone,Fenamidone,Fenamiphos,Fenamiphos sulfone,Fenamiphos sulfoxide,Fenarimol,Fenazaquin,Fenbuconazole,Fenbutatin oxide,Fenhexamid,Fenobucarb (BPMC),Fenpropathrin,Fenpropidin,Fenpropimorph,Fenpyrazamine,Fenpyroximate,Fenthion,Fenvalerate,Fipronil,Fipronil sulfone (MB46136),Flonicamid,Fluazifop butyl,Fluazinam,Flubendiamide,Fludioxonil,Flufenacet,Flumioxazin,Fluopicolide,Fluopyram,Fluoxastrobin,Flupyradifurone,Fluridone,Flusilazole,Flutianil,Flutolanil,Flutriafol,Fluvalinate,Fluxapyroxad,Folpet,Fonofos,Forchlorfenuron,Formetanate hydrochloride,Glyphosate,Heptachlor,Heptachlor epoxide,Heptachlor epoxide cis,Hexachlorobenzene (HCB),Hexaconazole,Hexythiazox,Hydroprene,Hydroxy Acequinocyl,Imazalil,Imidacloprid,Imidacloprid desnitro,Imidacloprid olefin,Imidacloprid urea,Imiprothrin,Indaziflam,Indoxacarb,Ipconazole,Iprobenfos  (IBP),Iprodione,Iprodione metabolite isomer,Isofetamid,Isoprothiolane,Isopyrazam,Ivermectin,Kresoxim-methyl,Lambda cyhalothrin R ester,Lambda cyhalothrin S ester,Lambda cyhalothrin total,Lindane (BHC gamma),Linuron,Lufenuron,Malathion,Malathion oxygen analog,Mandipropamid,Mefentrifluconazole,Metalaxyl/Mefenoxam,Metaldehyde,Metconazole,Methamidophos,Methidathion,Methiocarb,Methomyl,Methoprene,Methoxychlor olefin,"Methoxychlor p,p'",Methoxychlor Total,Methoxyfenozide,Metolachlor,Metolachlor oxanilic acid (OA),Metrafenone,Metribuzin,Mevinphos E,Mevinphos Total,Mevinphos Z,MGK-264,Mirex,Molinate,Monocrotophos,Myclobutanil,Naled,Napropamide,Nonachlor cis,Nonachlor trans,Norflurazon,Norflurazon desmethyl,Novaluron,Omethoate,O-Phenylphenol,Oryzalin,Oxadiazon,Oxadixyl,Oxamyl,Oxamyl oxime,Oxathiapiprolin,Oxychlordane,Oxydemeton methyl,Oxydemeton methyl sulfone,Oxyfluorfen,Paclobutrazol,Parathion ethyl,Parathion methyl,Parathion methyl oxygen analog,Parathion oxygen analog,Penconazole,Pendimethalin,Pentachloroaniline (PCA),Pentachlorobenzene (PCB),Pentachlorophenyl methyl sulfide,Penthiopyrad,Permethrin cis,Permethrin Total,Permethrin trans,Phenmedipham,Phenothrin,Phenthoate,Phorate,Phorate oxygen analog sulfone,Phorate sulfone,Phorate sulfoxide,Phosalone,Phosmet,Phosmet oxygen analog,Phosphamidon,Piperonyl butoxide,Pirimicarb,Pirimiphos methyl,Prallethrin,Prochloraz,Procymidone,Profenofos,Prometon,Prometryn,Pronamide,Propachlor,Propamocarb,Propamocarb hydrochloride,Propanil,Propargite,Propetamphos,Propiconazole,Propiconazole I,Propiconazole II,Propoxur,Proquinazid,Prothioconazole desthio,Pydiflumetofen,Pymetrozine,Pyraclostrobin,Pyrethrins,Pyridaben,Pyridalyl,Pyrifluquinazon,Pyrimethanil,Pyriofenone,Pyriproxyfen,Quinalphos,Quinoxyfen,Quintozene (PCNB),Quizalofop ethyl,Resmethrin,RH 9129 (fenbuconazole metab.),RH 9130 (fenbuconazole metab.),SD-31723,SD-33608,Sethoxydim,Sethoxydim sulfone,Sethoxydim sulfoxide,Simazine,Spinetoram,Spinosad,Spinosad A,Spinosad D,Spirodiclofen,Spiromesifen,Spiromesifen alcohol,Spiromesifen Total (parent + enol metabolite),Spirotetramat,Spiroxamine,Sulfentrazone,Sulfoxaflor,Tebuconazole,Tebufenozide,Tebufenpyrad,Tecnazene,Terbacil,Terbufos sulfone,Terbufos sulfoxide,Terbuthylazine,Terbutryn,Tetrachlorvinphos,Tetraconazole,Tetradifon,Tetrahydrophthalimide (THPI),Tetramethrin,Thiabendazole,Thiacloprid,Thiamethoxam,Thiobencarb,Thiodicarb,Thiophanate methyl,Thymol,Tolfenpyrad,Tolylfluanid,Toxaphene,Tri Allate,Triadimefon,Triadimenol,Triazole acetic acid (TAA),Triazole alanine (TA),Triazophos,Trichlorfon,Tricyclazole,Trifloxystrobin,Triflumizole,Trifluralin,Triforine,Triticonazole,Uniconazole,Vinclozolin,Vinclozolin metabolite E,Zoxamide,Grand Total
IL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.3E-09,,,,,,,,,,,,,,,,,,,4.1E-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3E-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.64667E-09
IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4E-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4E-09
KS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.55E-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.05455E-09,,,,,,,,,,4.6E-09,,,6.31887E-09,,,1.61E-08,,,,,,,,,,,,,,,,4.65E-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6E-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.465E-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.62169E-09
KY,,3.75E-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.25E-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5E-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1E-09
LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000004,,,,,,,,,,,,,,,,,,,4.8E-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.5E-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.43333E-09
MD,0.000000005,1.16099E-07,,1.39556E-08,,,7.25E-09,,7.44815E-09,0.000000002,1.9087E-07,1.73667E-07,3.34162E-08,,,,,,5.16667E-08,5.28813E-08,,,4.2716E-07,,,0.00000016,,5.816E-09,0.000000127,0.000000039,5.27524E-08,,1.63348E-07,,0.000000017,4.6696E-07,9.26E-08,9.16667E-09,6.26667E-09,3.7E-09,,,8.3129E-08,6.56444E-08,,7.28491E-08,,,3.1006E-08,3.60405E-07,9.21729E-08,5.20784E-08,1.24818E-08,,,1.20366E-07,4.87083E-09,4.73529E-09,1.67E-08,5.38333E-08,1.15339E-07,1.66518E-06,2.36932E-08,2.19042E-08,,,,,,0.000000028,0.000000005,1.62235E-07,3.47006E-08,1.25833E-09,,2.48825E-07,1.03059E-06,,,9.90667E-09,2.596E-08,2.04582E-07,2.53836E-08,1.08E-08,2.97445E-08,7.25E-08,3.85436E-07,0.000000037,,1.09772E-07,3.21868E-08,2.16604E-08,,2.91429E-09,6.76154E-09,0.000000019,9.6E-09,7.87587E-09,0.000000013,3.47368E-09,6.94872E-09,,2.14388E-08,,,,1.537E-08,,,8.71556E-08,,3.91214E-07,3.93E-08,9.09932E-08,9.36E-08,,1.68602E-08,4.75634E-08,1.91233E-08,,,9.19076E-08,1.76749E-07,5.05007E-08,,2.1577E-07,,,,,,,2.39333E-08,7.3E-09,,2.765E-08,2.14011E-08,1.99071E-08,2.66075E-08,,7.5E-09,1.7E-09,1.35E-08,3.5725E-08,4.10382E-08,9.275E-09,,3.58421E-07,0.000000003,,,6.22857E-09,2.16938E-07,3.335E-08,8.64286E-09,,2.52713E-07,5.82233E-07,,0.000000022,6.055E-08,0.00000005,1.8025E-08,7.49292E-08,6.146E-08,1.87488E-07,,9.06793E-08,3.8E-09,7.94348E-09,0.000000005,1.73876E-08,,7.94444E-09,1.80022E-07,,1.85459E-07,0.000000002,1.67E-08,4.47071E-08,4.03087E-07,,,1.90776E-07,2.36862E-08,3.24E-08,5.29694E-08,2.45E-09,,,1.425E-08,4.68215E-08,1.2E-09,3.77424E-08,,,0.000000006,3.44128E-08,,,6.93333E-09,1.14E-08,6.41667E-10,,2.52868E-08,,,8.66935E-08,4.30455E-08,3.428E-09,,1.53333E-09,,,1.60072E-07,,,7.048E-07,5.57438E-07,2.32333E-08,6.6E-09,,,1.09762E-08,,,0.00000031,4.02E-09,4.30794E-08,0.000000028,4.98319E-08,7.025E-09,7.01438E-07,,3.47219E-08,,,6.69151E-08,6.5E-09,0.000000001,1.80002E-07,0.000000023,,4.52222E-08,,6.81495E-08,6.2E-09,0.000000051,1.56455E-08,4.06333E-08,,,0.000000003,1.53821E-08,2.1E-09,,,4.83421E-08,,,1.1E-09,1.9E-09,2.48E-08,1.80875E-08,5.87431E-08,3.81967E-08,2.2735E-07,0.000000021,,0.000000025,6.43285E-08,8.8483E-08,,,9.8E-09,3.6E-09,2.475E-09,,1.37143E-08,2.42821E-08,,,,9.17857E-09,5.1129E-09,4.5E-09,,1.95018E-07,3.89751E-07,9.19645E-07,4.49603E-07,5.5E-09,,,,,9.75E-09,0.00000001,0.000000006,8.31451E-08,1.26375E-08,,7.21732E-08,0.000000011,7.625E-09,6.71111E-08,,,4.68286E-08,1.7E-09,7.92222E-09,9.41333E-09,,9.86778E-08,2.60786E-07,,1.79727E-07,,9.64969E-08,3.95909E-08,5.425E-08,,,,2.19727E-08,1.596E-08,5.85295E-08,0.000000024,1.41923E-08,,,4.52226E-07,2.09E-08,1.23051E-08,,1.00757E-08,5.3E-09,,3.52E-08,,,0.000000012,,,,,1.33333E-08,2.76222E-08,2.01206E-08,3.20915E-08,1.57892E-08,2.93738E-08,5.44361E-08,3.51083E-08,5.89333E-08,1.76374E-08,4.175E-09,6.1E-09,4.23188E-08,9.14023E-08,3.31442E-08,,,,,,,,,1.53391E-08,,2.79847E-07,1.7E-09,2.42584E-07,2.19871E-08,1.53853E-08,0.000000017,0.000000021,5.33E-08,0.000000109,4.44679E-08,,5.43E-08,,0.000000046,3.61667E-08,3.42929E-08,4.71109E-08,1.3E-09,2.8E-09,1.3E-09,1.52179E-08,2.54435E-08,3.46679E-08,,,,9.37778E-08,,1.718E-08,1.61539E-07
MI,,4.06924E-07,2.125E-08,1.19294E-08,,0.000000395,1.69643E-08,,1.63E-08,2.18667E-08,1.79513E-07,0.000000123,4.24937E-08,,,,,,1.8125E-08,4.11571E-08,,0.000000047,9.85893E-07,,,0.000000138,,3.85172E-09,,,5.86033E-08,3.2E-09,8.52991E-08,,0.000000017,3.03402E-07,8.8E-09,1.46154E-08,4.9E-09,1.83333E-09,1.7E-09,,9.07063E-08,3.8891E-08,0.000000011,1.05325E-07,2.5E-09,,3.93889E-08,5.18434E-07,9.01455E-08,4.35009E-08,3.46E-08,,,8.30205E-08,4.83542E-09,3.83548E-09,,7.33103E-08,1.06841E-07,1.64724E-06,2.40501E-08,2.43552E-08,,,,3.865E-08,0.000000005,3.04714E-08,,1.49739E-07,3.16571E-08,1.58333E-09,,4.56129E-07,6.42789E-07,,,1.03881E-08,4.033E-08,1.60857E-07,1.07723E-08,,2.90053E-08,6.68E-08,4.60527E-07,0.000000059,,1.51772E-07,5.57387E-08,1.1795E-08,0.00000002,2.8E-09,9.09184E-09,2.52335E-08,2.5E-09,7.87607E-09,2.775E-08,2.17945E-09,3.68667E-09,,3.90024E-08,,,,1.79144E-08,7.8E-09,,4.91857E-08,,3.28303E-07,3.25125E-08,1.39369E-07,5.63417E-07,,1.29932E-08,3.62149E-08,1.01E-08,,1.7E-09,7.03781E-08,3.24185E-07,4.3846E-08,,3.11978E-07,6.75E-09,,1.45E-08,,,,2.02375E-08,1.176E-07,,1.76143E-08,2.49751E-08,2.18874E-08,3.38616E-08,9.05116E-08,1.01111E-08,9.9E-09,,2.99055E-08,6.4142E-08,1.085E-08,,0.000000327,1.15167E-08,,,5.54E-09,1.45426E-07,3.63333E-08,9.72182E-09,,4.48993E-07,5.17827E-07,2.5E-09,3.275E-08,5.56375E-08,1.325E-08,4.908E-08,7.95483E-08,1.57646E-07,1.87835E-07,,1.20468E-07,,5.32381E-09,,2.46938E-08,0.000000004,3.15476E-08,1.42429E-08,,1.57993E-07,1.7E-09,,3.88604E-08,4.60159E-07,,,2.99916E-07,3.36308E-08,1.42333E-08,1.30376E-07,3.75E-09,,,8.57143E-09,3.56813E-08,1.86667E-09,6.39797E-08,3.96667E-08,,5.9E-09,9.93485E-08,,,2.09839E-08,,4.94737E-10,,2.08133E-08,,,9.44308E-08,4.25329E-08,2.68333E-09,,2.89125E-08,,1.5E-09,1.48694E-07,,,7.6596E-07,4.48843E-07,9.55E-09,1.35E-08,,,2.6165E-08,,,,0.00000071,3.00209E-08,,2.62876E-08,2.72105E-09,8.11761E-07,,2.9766E-08,,,5.57032E-08,1.23316E-08,,1.29047E-07,0.000000025,,1.53857E-08,1.247E-07,1.08542E-07,3.66538E-09,,6.4375E-08,1.84222E-08,0.00000001,8.45556E-08,,2.77465E-08,,,0.00000018,4.0782E-08,,,,,,9.45E-09,3.08694E-08,3.79156E-08,1.37486E-07,,,0.000000033,5.00252E-08,9.46573E-08,,,2.33667E-08,3.82E-09,2.3E-09,,6.01667E-08,3.2957E-08,,0.000000005,,7.3678E-09,5.67E-09,9.10714E-09,6.26667E-09,3.04133E-07,3.75295E-07,1.42239E-06,4.02445E-07,2.615E-08,,0.00000001,,,1.66E-08,1.12333E-08,0.00000011,8.99585E-08,6.7095E-08,0.00000016,7.86978E-08,1.63333E-08,6.37143E-09,8.48889E-08,,0.000001,2.49684E-08,1.7E-09,2.79677E-08,4.92353E-09,,1.03014E-07,3.67421E-07,,2.89231E-07,1.13E-08,1.01406E-07,,,,,,2.65333E-08,9.62857E-09,1.24265E-07,,1.242E-08,,,4.68938E-07,2.24E-08,1.98138E-08,,1.20356E-08,6.3675E-09,,2.37857E-08,,,,,,,,7.2E-09,3.03471E-08,3.46012E-08,4.65076E-08,3.02746E-08,3.106E-08,4.10532E-08,2.42667E-08,5.6E-09,3.00516E-08,5.2E-09,,3.49036E-08,1.08269E-07,0.000000049,,,,0.000000003,,3.5E-09,,,1.91286E-08,,1.89657E-07,0.000000017,2.46899E-07,1.71803E-08,1.90515E-08,0.000000025,,5.00765E-08,0.00000017,1.25497E-07,,8.04E-08,,1.33E-08,2.07909E-08,2.86678E-08,4.09E-08,1.8E-09,,1.41E-08,2.48455E-08,2.66031E-08,2.6208E-08,,,,1.75571E-07,,1.38E-08,1.79997E-07
MN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.2E-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9E-09,,,,,,,,,,,,,1.85867E-07,,,8.9E-09,,,,,,,,,,,,,,,,3.22E-09,,,,,,,,,,,,,,,,,,,,,,3.02E-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3E-09,,4.3E-09,,,,,,,,,,,,,,,,,,,,,,,,,3.3E-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.5E-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.981E-08
MO,,,,,,,,,,,,,,4.33333E-09,,,9.42857E-09,,,,,,,0.000000011,1.72703E-06,,,5.075E-09,,,0.000000022,,1.66333E-09,,,,,,,,0.000000007,,,,,2.36667E-09,,,,,6.96923E-09,,0.000000033,1.75E-09,,,,,,,,,7.25373E-09,1.06012E-07,,,,,,,,,,,5.5E-09,,,,,,,1.60839E-07,0.000000003,0.000000011,7.36667E-09,,0.000000011,,,,,,0.000000008,,0.000000003,,,2.36667E-09,,,,,1.14229E-08,,,,1.26061E-08,,,,9.5E-09,,,,,,4.14815E-09,0.000000007,,,3.66667E-09,,,,,,0.000000005,,0.000000025,,,,,,,,,,,,,,,,,,,,,,,0.000000003,,,,,,,,0.000000047,,,,,,,,,,,,,,,,,,,,,,0.000000059,,,,,,1.2E-09,,,,,,,,,,,9.77942E-07,,0.000000008,,,,,0.000000035,,0.000000014,,,,,,,,,,,,,,,,,,,,1.36667E-08,,,8.78444E-08,2.25E-08,,,0.000000016,,7.4E-09,,,1.19E-08,,1.28773E-07,,1.15955E-08,4.16579E-08,2.49333E-08,3.53846E-09,,,,,,,,,,,,,,,,,0.00000001,,,,,,,,,,,,,,,0.000000022,2.05E-08,,,,0.000000023,,,,,,2.19107E-08,,,,,0.000000013,,0.000000008,,,,,,1.30152E-08,,1.53553E-08,,,,,,,,,,,0.000000008,,0.000000002,,,,,,,,,2.24615E-09,,,,,,,,,,,2.25E-09,,2.625E-08,,,,,,,,,,,,,,,,,,0.000000025,,,,,,,,,,,,8.3E-09,,,,1.47143E-08,,,,,,,,,,,,,,,,,,2.25E-09,,1.90435E-08,,,,,,,3.24428E-07
MS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.27778E-09,,,,,,,,,,,,,,,,,,,4.8E-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.582E-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.512E-08,,,,,,,,,,,,,,,,,,,,,,,,,0.0000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.2328E-08
NC,,0.00000054,0.000000023,9.625E-09,,,0.000000002,,4.7E-09,,2.07179E-07,,1.79051E-08,,,,,,0.000000013,3.95E-08,,,2.954E-08,,,,,3.625E-09,,,7.54E-08,,1.83759E-07,,,2.58242E-07,,0.000000003,,,,,0.000000005,5.9918E-08,,3.05419E-08,,,9.22432E-09,1.41345E-07,9.31351E-08,1.68224E-08,0.000000012,,,6.44885E-08,2.1E-09,1.91E-08,,2.63833E-08,7.51863E-08,2.14241E-06,2.1437E-08,2.35222E-08,,,,,,,,1.89375E-07,9.35435E-09,,,,,,,6.8E-09,,3.26204E-07,2.3E-09,,1.85732E-08,,7.3707E-07,,,3.41137E-08,8.8E-09,1.3096E-08,,,,2.09859E-08,,4.18116E-09,1.44E-08,,1.15E-08,,3.20775E-08,,,,4.225E-08,,,0.000000013,,7.6293E-07,,0.000000024,5.20333E-07,,1.292E-08,2.01463E-08,3.80455E-09,0.000000057,,2.76385E-07,4.31353E-08,3.40353E-08,,5.58119E-07,0.00000011,,,,,,,,,,5.96E-09,5.425E-09,1.74082E-07,7.16111E-08,,,,5.3E-09,3.8755E-08,,,,1.24E-08,,,,,,1.35667E-08,,9.56667E-09,1.56607E-07,,,,,6.4E-09,1.95E-08,7.17778E-08,3.45E-08,,3.99796E-08,,,,4.0832E-08,,,,,8.03475E-08,,,8.86694E-08,5.45633E-07,,,5.2463E-08,1.8666E-08,,2.41281E-07,1.55E-09,,,,1.0619E-07,,4.4684E-08,0.000000047,,,3.13588E-07,,2.7E-09,,,1.8E-09,,8.93333E-09,,,1.10094E-07,1.10264E-08,1.525E-09,,4.3E-09,,,1.93556E-07,,,4.47869E-07,,,,,,7.95E-09,,,,1.56667E-08,8.53125E-08,,1.31333E-08,0.000000002,1.3066E-07,,1.94984E-08,,,9.18321E-08,,,1.75442E-07,0.000000025,,,1.31429E-07,1.01048E-07,1.7E-09,,,2.53333E-08,,1.28571E-08,,1.4825E-08,,,,3.28079E-08,,,,,,,2.03667E-08,2.78412E-08,8.83569E-08,,,,3.92143E-08,3.45833E-08,,,1.25E-08,,1.7E-09,,0.000000005,5.26176E-08,,,,4.18333E-09,3.63333E-09,,,7.75194E-08,1.88714E-08,1.28259E-06,1.59775E-08,2.42667E-08,,,,,,,0.00000001,6.52857E-08,,0.00000013,5.99043E-08,,,,,,2.45E-09,,,,,7.8775E-08,1.81875E-07,,4.13796E-07,,3.10551E-08,,,,,,9.25E-09,0.000000033,6.8684E-08,,0.000000002,,,8.03971E-08,,6.86E-09,,5.99444E-09,6.33333E-09,,,,,,,,,,,1.05618E-08,4.3576E-08,8.875E-09,2.5E-09,0.00000005,1.02333E-08,,,1.34529E-08,,,,6.85692E-08,2.6E-09,,,,,,,,,5.652E-09,,1.07579E-07,,4.10425E-07,1.28571E-08,1.09316E-08,,,0.000000007,0.000000023,1.39533E-06,,,,,,,,,,0.000000002,6.07907E-09,1.015E-08,4.83405E-08,,,,1.4125E-07,,,1.84327E-07
